label	isolate	species	contig	region	win_start	win_end	protein_id	gene_start	gene_end	strand
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000041.1	202416	205490	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000042.1	205540	208500	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000043.1	210402	211518	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000044.1	215243	216357	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000045.1	218139	220557	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000046.1	221549	222468	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000047.1	222470	223472	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000048.1	228047	230612	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000049.1	230614	231604	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000050.1	231606	233581	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000051.1	233583	235599	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000052.1	236585	238113	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000053.1	238118	238554	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000054.1	238556	239497	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000055.1	239499	240269	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000056.1	240952	242088	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000057.1	242090	247089	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000058.1	248829	252128	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000059.1	254268	257418	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000060.1	265273	266230	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000061.1	266232	266723	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000062.1	266725	268878	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000063.1	272608	273842	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000064.1	273965	274453	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000065.1	274455	277090	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000066.1	277092	278457	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000067.1	278459	280273	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000068.1	294612	297310	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000069.1	300995	302340	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000070.1	305125	305933	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000071.1	311230	318471	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000072.1	318473	321511	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000073.1	321513	323639	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000074.1	323737	325110	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000075.1	325112	326136	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000076.1	329587	331167	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000077.1	332385	334290	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000078.1	337582	338115	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000079.1	338117	341243	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000080.1	341245	344130	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000081.1	344132	344674	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000082.1	344676	345314	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000083.1	345316	347257	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000084.1	347259	348523	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000085.1	348525	350514	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000086.1	354661	355881	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000087.1	356849	357684	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000088.1	357686	359239	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000089.1	371780	377095	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000090.1	377097	377703	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000091.1	385783	387106	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000092.1	387108	388789	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000093.1	388801	389141	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000094.1	389143	392847	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000095.1	392849	397533	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000096.1	397535	401235	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000097.1	401237	405153	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000098.1	405155	409041	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000099.1	409043	412842	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000100.1	412927	414318	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000101.1	414320	415886	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000102.1	415888	416666	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000103.1	426365	429465	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000104.1	431864	433603	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000105.1	433657	434511	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000106.1	434513	435417	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000107.1	435419	436483	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000108.1	436561	438225	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000109.1	438227	439484	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000110.1	439486	442358	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000111.1	442360	442780	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000112.1	442782	444704	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000113.1	445116	446767	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000114.1	446769	447542	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000115.1	447544	449292	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000116.1	449294	458062	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000117.1	458117	458659	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000118.1	458690	460149	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000119.1	460151	461628	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000120.1	461630	462995	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000121.1	462997	464017	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000122.1	464019	466312	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000123.1	466871	468006	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000124.1	468413	469211	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000125.1	469334	471482	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000126.1	471678	474905	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000127.1	474907	477881	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000128.1	477883	479200	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000129.1	481264	483430	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000130.1	486259	487523	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000131.1	487525	488616	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000132.1	488618	489997	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000133.1	489999	491552	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000134.1	497808	499881	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000135.1	500302	500681	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000136.1	500977	501606	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000137.1	503127	504229	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000138.1	507304	511881	+
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000139.1	511855	513276	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000140.1	506168	507041	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000141.1	503367	506166	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000142.1	500904	503256	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000143.1	493741	497749	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000144.1	491404	493739	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000145.1	483395	486150	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000146.1	478507	481330	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000147.1	429433	431815	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000148.1	423710	426217	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000149.1	422060	423397	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000150.1	417875	422058	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000151.1	416734	417627	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000152.1	380309	385832	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000153.1	378944	380304	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000154.1	377593	378942	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000155.1	369504	371682	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000156.1	367869	369502	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000157.1	364857	366045	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000158.1	360899	364855	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000159.1	359142	360897	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000160.1	355556	356835	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000161.1	353805	354601	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000162.1	352616	353775	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000163.1	351571	352614	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000164.1	350582	351569	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000165.1	334184	337550	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000166.1	330774	332325	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000167.1	327730	329481	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000168.1	326131	327728	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000169.1	309294	311274	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000170.1	308769	309292	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000171.1	307730	308767	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000172.1	307243	307728	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000173.1	302344	307241	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000174.1	300148	300998	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000175.1	298797	300146	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000176.1	297382	298795	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000177.1	291370	294637	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000178.1	291051	291368	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000179.1	288858	291049	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000180.1	287522	288856	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000181.1	286302	287515	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000182.1	285182	286300	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000183.1	281745	284775	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000184.1	280039	281743	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000185.1	271472	272288	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000186.1	270866	271470	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000187.1	270118	270864	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000188.1	268451	270116	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000189.1	263483	265144	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000190.1	260761	263481	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000191.1	260037	260759	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000192.1	258360	260035	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000193.1	257315	258358	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000194.1	253222	254147	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000195.1	252163	253220	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000196.1	247804	248745	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000197.1	240427	240878	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000198.1	235655	236900	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000199.1	223177	227973	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000200.1	220436	221615	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000201.1	217246	217550	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000202.1	215306	217140	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000203.1	214244	215244	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000204.1	211408	214242	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000205.1	209556	210429	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000206.1	207618	209554	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000207.1	201204	202376	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000208.1	199294	201202	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000209.1	198271	198729	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000210.1	195366	198052	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000211.1	182896	195364	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000212.1	181778	182817	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000213.1	178913	181776	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000214.1	176962	178824	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000215.1	174827	176960	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000216.1	173505	174825	-
